FO-II	2.77448436208131e-05	Staphylococcaceae
FO-II	2.21958748966505e-05	Enterococcaceae
FO-II	0.0526236448955961	Lactobacillaceae
FO-II	0.000174792514811122	Leuconostocaceae
FO-II	0.00194676319406038	Streptococcaceae
FO-II	0.00486922005545269	Turicibacteraceae
FO-II	0.016492459876332	Christensenellaceae
FO-II	0.00763723062068915	Clostridiaceae
FO-II	1.84965624138754e-06	Dehalobacteriaceae
FO-II	0.143587889190794	Lachnospiraceae
FO-II	0.018086863556408	Peptococcaceae
FO-II	0.00463523854091717	Peptostreptococcaceae
FO-II	0.265995364761459	Ruminococcaceae
FO-II	0.0112644065100501	Veillonellaceae
FO-II	0.00185150589762893	Mogibacteriaceae
FO-II	0.0199707384382612	Erysipelotrichaceae
FO-II	0.00207438947471612	Victivallaceae
FO-II	0.188418932341424	Alcaligenaceae
FO-II	1.57220780517941e-05	Comamonadaceae
FO-II	7.39862496555015e-06	Desulfomicrobiaceae
FO-II	0.047215250045779	Desulfovibrionaceae
FO-II	0.0146252319006513	Helicobacteraceae
FO-II	0.00154261330531721	Enterobacteriaceae
FO-II	0.000978468151694008	Pasteurellaceae
FO-II	6.93621090520327e-05	Moraxellaceae
FO-II	5.91889997244012e-05	Pseudomonadaceae
FO-II	1.75717342931816e-05	Xanthomonadaceae
FO-II	1.84965624138754e-06	F16
FO-II	0.00665043901590889	Verrucomicrobiaceae
FO-III	0.000257181450617179	Micrococcaceae
FO-III	0.00671289104951653	Bifidobacteriaceae
FO-III	0.0022725281277987	Coriobacteriaceae
FO-III	0.0196254482183357	Bacteroidaceae
FO-III	0.00238973914290299	Porphyromonadaceae
FO-III	0.0142781223933351	Prevotellaceae
FO-III	0.0038964127739523	Rikenellaceae
FO-III	0.0618919678591465	S24-7
FO-III	0.000504121162050487	Odoribacteraceae
FO-III	0.00136101334043427	Paraprevotellaceae
FO-III	0.00877148062547439	Deferribacteraceae
FO-III	5.00707248989197e-05	Bacillaceae
FO-III	1.36556522451599e-05	Staphylococcaceae
FO-III	6.71402902053696e-05	Enterococcaceae
FO-III	0.0328828106063451	Lactobacillaceae
FO-III	0.000227594204085999	Leuconostocaceae
